"project","language","article","access","agent","granularity","date","views"
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-19,429
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-20,345
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-21,176
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-22,213
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-23,381
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-24,421
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-25,316
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-26,396
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-27,244
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-28,143
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-29,175
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-30,231
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-05-31,347
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-01,359
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-02,330
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-03,244
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-04,166
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-05,180
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-06,300
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-07,292
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-08,287
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-09,246
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-10,219
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-11,115
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-12,186
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-13,260
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-14,295
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-15,275
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-16,220
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-17,158
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-18,120
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-19,148
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-20,214
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-21,210
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-22,177
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-23,178
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-24,139
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-25,123
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-26,224
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-27,222
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-28,222
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-29,179
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-06-30,307
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-01,164
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-02,118
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-03,114
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-04,158
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-05,102
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-06,171
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-07,147
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-08,123
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-09,101
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-10,139
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-11,155
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-12,135
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-13,203
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-14,158
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-15,135
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-16,93
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-17,302
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-18,202
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-19,170
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-20,146
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-21,181
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-22,151
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-23,130
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-24,151
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-25,233
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-26,172
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-27,233
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-28,178
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-29,119
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-30,116
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-07-31,173
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-01,183
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-02,199
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-03,198
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-04,201
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-05,129
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-06,144
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-07,148
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-08,237
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-09,191
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-10,195
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-11,193
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-12,128
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-13,127
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-14,156
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-15,193
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-16,192
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-17,172
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-18,167
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-19,131
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-20,122
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-21,179
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-22,216
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-23,253
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-24,211
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-25,287
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-26,164
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-27,117
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-28,191
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-29,238
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-30,432
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-08-31,259
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-01,238
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-02,213
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-03,128
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-04,175
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-05,260
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-06,875
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-07,1431
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-08,549
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-09,201
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-10,169
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-11,187
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-12,263
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-13,313
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-14,318
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-15,321
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-16,218
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-17,142
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-18,228
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-19,297
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-20,422
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-21,308
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-22,404
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-23,246
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-24,154
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-25,156
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-26,296
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-27,297
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-28,360
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-29,299
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-09-30,211
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-01,166
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-02,221
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-03,575
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-04,387
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-05,331
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-06,318
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-07,214
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-08,166
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-09,243
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-10,306
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-11,580
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-12,343
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-13,354
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-14,262
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-15,175
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-16,254
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-17,380
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-18,381
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-19,378
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-20,350
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-21,272
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-22,138
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-23,269
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-24,326
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-25,374
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-26,300
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-27,326
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-28,264
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-29,147
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-30,187
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-10-31,274
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-01,315
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-02,334
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-03,320
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-04,256
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-05,178
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-06,214
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-07,325
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-08,294
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-09,339
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-10,339
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-11,197
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-12,139
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-13,220
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-14,362
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-15,370
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-16,330
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-17,325
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-18,287
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-19,174
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-20,221
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-21,310
"wikipedia","en","Habitat_destruction","desktop","user","daily",2016-11-22,299
