project,language,article,access,agent,granularity,date,views
wikipedia,en,Chinstrap_penguin,desktop,user,daily,22/03/2017,108
wikipedia,en,Chinstrap_penguin,desktop,user,daily,23/03/2017,121
wikipedia,en,Chinstrap_penguin,desktop,user,daily,24/03/2017,92
wikipedia,en,Chinstrap_penguin,desktop,user,daily,25/03/2017,68
wikipedia,en,Chinstrap_penguin,desktop,user,daily,26/03/2017,75
wikipedia,en,Chinstrap_penguin,desktop,user,daily,27/03/2017,108
wikipedia,en,Chinstrap_penguin,desktop,user,daily,28/03/2017,165
wikipedia,en,Chinstrap_penguin,desktop,user,daily,29/03/2017,111
wikipedia,en,Chinstrap_penguin,desktop,user,daily,30/03/2017,127
wikipedia,en,Chinstrap_penguin,desktop,user,daily,31/03/2017,100
wikipedia,en,Chinstrap_penguin,desktop,user,daily,01/04/2017,77
wikipedia,en,Chinstrap_penguin,desktop,user,daily,02/04/2017,67
wikipedia,en,Chinstrap_penguin,desktop,user,daily,03/04/2017,127
wikipedia,en,Chinstrap_penguin,desktop,user,daily,04/04/2017,117
wikipedia,en,Chinstrap_penguin,desktop,user,daily,05/04/2017,120
wikipedia,en,Chinstrap_penguin,desktop,user,daily,06/04/2017,110
wikipedia,en,Chinstrap_penguin,desktop,user,daily,07/04/2017,105
wikipedia,en,Chinstrap_penguin,desktop,user,daily,08/04/2017,53
wikipedia,en,Chinstrap_penguin,desktop,user,daily,09/04/2017,75
wikipedia,en,Chinstrap_penguin,desktop,user,daily,10/04/2017,85
wikipedia,en,Chinstrap_penguin,desktop,user,daily,11/04/2017,119
wikipedia,en,Chinstrap_penguin,desktop,user,daily,12/04/2017,104
wikipedia,en,Chinstrap_penguin,desktop,user,daily,13/04/2017,94
wikipedia,en,Chinstrap_penguin,desktop,user,daily,14/04/2017,73
wikipedia,en,Chinstrap_penguin,desktop,user,daily,15/04/2017,51
wikipedia,en,Chinstrap_penguin,desktop,user,daily,16/04/2017,53
wikipedia,en,Chinstrap_penguin,desktop,user,daily,17/04/2017,84
wikipedia,en,Chinstrap_penguin,desktop,user,daily,18/04/2017,126
wikipedia,en,Chinstrap_penguin,desktop,user,daily,19/04/2017,113
wikipedia,en,Chinstrap_penguin,desktop,user,daily,20/04/2017,134
wikipedia,en,Chinstrap_penguin,desktop,user,daily,21/04/2017,243
wikipedia,en,Chinstrap_penguin,desktop,user,daily,22/04/2017,63
wikipedia,en,Chinstrap_penguin,desktop,user,daily,23/04/2017,61
wikipedia,en,Chinstrap_penguin,desktop,user,daily,24/04/2017,148
wikipedia,en,Chinstrap_penguin,desktop,user,daily,25/04/2017,181
wikipedia,en,Chinstrap_penguin,desktop,user,daily,26/04/2017,149
wikipedia,en,Chinstrap_penguin,desktop,user,daily,27/04/2017,154
wikipedia,en,Chinstrap_penguin,desktop,user,daily,28/04/2017,103
wikipedia,en,Chinstrap_penguin,desktop,user,daily,29/04/2017,83
wikipedia,en,Chinstrap_penguin,desktop,user,daily,30/04/2017,82
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,01/01/2017,73
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,02/01/2017,83
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,03/01/2017,79
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,04/01/2017,84
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,05/01/2017,96
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,06/01/2017,62
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,07/01/2017,90
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,08/01/2017,97
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,09/01/2017,86
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,10/01/2017,94
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,11/01/2017,101
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,12/01/2017,143
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,13/01/2017,112
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,14/01/2017,97
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,15/01/2017,97
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,16/01/2017,93
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,17/01/2017,223
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,18/01/2017,190
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,19/01/2017,153
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,20/01/2017,204
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,21/01/2017,153
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,22/01/2017,148
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,23/01/2017,157
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,24/01/2017,135
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,25/01/2017,164
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,26/01/2017,128
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,27/01/2017,111
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,28/01/2017,85
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,29/01/2017,127
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,30/01/2017,132
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,31/01/2017,148
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,01/02/2017,145
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,02/02/2017,148
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,03/02/2017,104
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,04/02/2017,99
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,05/02/2017,293
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,06/02/2017,120
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,07/02/2017,128
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,08/02/2017,124
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,09/02/2017,108
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,10/02/2017,94
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,11/02/2017,78
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,12/02/2017,106
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,13/02/2017,103
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,14/02/2017,79
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,15/02/2017,246
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,16/02/2017,134
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,17/02/2017,143
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,18/02/2017,184
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,19/02/2017,641
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,20/02/2017,259
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,21/02/2017,171
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,22/02/2017,144
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,23/02/2017,175
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,24/02/2017,221
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,25/02/2017,151
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,26/02/2017,167
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,27/02/2017,131
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,28/02/2017,111
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,01/03/2017,99
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,02/03/2017,100
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,03/03/2017,129
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,04/03/2017,83
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,05/03/2017,133
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,06/03/2017,120
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,07/03/2017,189
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,08/03/2017,130
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,09/03/2017,121
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,10/03/2017,114
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,11/03/2017,89
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,12/03/2017,124
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,13/03/2017,96
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,14/03/2017,91
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,15/03/2017,114
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,16/03/2017,120
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,17/03/2017,58
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,18/03/2017,61
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,19/03/2017,83
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,20/03/2017,85
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,21/03/2017,90
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,22/03/2017,88
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,23/03/2017,75
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,24/03/2017,78
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,25/03/2017,104
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,26/03/2017,112
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,27/03/2017,104
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,28/03/2017,74
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,29/03/2017,59
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,30/03/2017,79
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,31/03/2017,86
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,01/04/2017,76
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,02/04/2017,101
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,03/04/2017,71
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,04/04/2017,89
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,05/04/2017,74
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,06/04/2017,82
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,07/04/2017,57
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,08/04/2017,56
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,09/04/2017,48
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,10/04/2017,85
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,11/04/2017,54
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,12/04/2017,52
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,13/04/2017,59
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,14/04/2017,54
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,15/04/2017,67
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,16/04/2017,59
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,17/04/2017,69
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,18/04/2017,66
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,19/04/2017,64
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,20/04/2017,53
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,21/04/2017,45
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,22/04/2017,65
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,23/04/2017,73
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,24/04/2017,81
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,25/04/2017,89
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,26/04/2017,84
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,27/04/2017,63
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,28/04/2017,47
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,29/04/2017,60
wikipedia,en,Chinstrap_penguin,mobile-web,user,daily,30/04/2017,65
wikipedia,en,Click_beetle,desktop,user,daily,01/01/2017,29
wikipedia,en,Click_beetle,desktop,user,daily,02/01/2017,55
wikipedia,en,Click_beetle,desktop,user,daily,03/01/2017,63
wikipedia,en,Click_beetle,desktop,user,daily,04/01/2017,42
wikipedia,en,Click_beetle,desktop,user,daily,05/01/2017,49
wikipedia,en,Click_beetle,desktop,user,daily,06/01/2017,55
wikipedia,en,Click_beetle,desktop,user,daily,07/01/2017,34
wikipedia,en,Click_beetle,desktop,user,daily,08/01/2017,46
wikipedia,en,Click_beetle,desktop,user,daily,09/01/2017,51
wikipedia,en,Click_beetle,desktop,user,daily,10/01/2017,51
wikipedia,en,Click_beetle,desktop,user,daily,11/01/2017,50
wikipedia,en,Click_beetle,desktop,user,daily,12/01/2017,46
wikipedia,en,Click_beetle,desktop,user,daily,13/01/2017,53
wikipedia,en,Click_beetle,desktop,user,daily,14/01/2017,33
wikipedia,en,Click_beetle,desktop,user,daily,15/01/2017,45
wikipedia,en,Click_beetle,desktop,user,daily,16/01/2017,67
wikipedia,en,Click_beetle,desktop,user,daily,17/01/2017,48
wikipedia,en,Click_beetle,desktop,user,daily,18/01/2017,57
wikipedia,en,Click_beetle,desktop,user,daily,19/01/2017,50
wikipedia,en,Click_beetle,desktop,user,daily,20/01/2017,27
wikipedia,en,Click_beetle,desktop,user,daily,21/01/2017,30
wikipedia,en,Click_beetle,desktop,user,daily,22/01/2017,40
wikipedia,en,Click_beetle,desktop,user,daily,23/01/2017,51
wikipedia,en,Click_beetle,desktop,user,daily,24/01/2017,76
wikipedia,en,Click_beetle,desktop,user,daily,25/01/2017,53
wikipedia,en,Click_beetle,desktop,user,daily,26/01/2017,59
wikipedia,en,Click_beetle,desktop,user,daily,27/01/2017,56
wikipedia,en,Click_beetle,desktop,user,daily,28/01/2017,33
wikipedia,en,Click_beetle,desktop,user,daily,29/01/2017,48
wikipedia,en,Click_beetle,desktop,user,daily,30/01/2017,58
wikipedia,en,Click_beetle,desktop,user,daily,31/01/2017,57
wikipedia,en,Click_beetle,desktop,user,daily,01/02/2017,54
wikipedia,en,Click_beetle,desktop,user,daily,02/02/2017,73
wikipedia,en,Click_beetle,desktop,user,daily,03/02/2017,49
wikipedia,en,Click_beetle,desktop,user,daily,04/02/2017,49
wikipedia,en,Click_beetle,desktop,user,daily,05/02/2017,50
wikipedia,en,Click_beetle,desktop,user,daily,06/02/2017,53
wikipedia,en,Click_beetle,desktop,user,daily,07/02/2017,59
wikipedia,en,Click_beetle,desktop,user,daily,08/02/2017,68
wikipedia,en,Click_beetle,desktop,user,daily,09/02/2017,66
wikipedia,en,Click_beetle,desktop,user,daily,10/02/2017,52
wikipedia,en,Click_beetle,desktop,user,daily,11/02/2017,39
wikipedia,en,Click_beetle,desktop,user,daily,12/02/2017,51
wikipedia,en,Click_beetle,desktop,user,daily,13/02/2017,75
wikipedia,en,Click_beetle,desktop,user,daily,14/02/2017,38
wikipedia,en,Click_beetle,desktop,user,daily,15/02/2017,69
wikipedia,en,Click_beetle,desktop,user,daily,16/02/2017,87
wikipedia,en,Click_beetle,desktop,user,daily,17/02/2017,53
wikipedia,en,Click_beetle,desktop,user,daily,18/02/2017,35
wikipedia,en,Click_beetle,desktop,user,daily,19/02/2017,48
wikipedia,en,Click_beetle,desktop,user,daily,20/02/2017,58
wikipedia,en,Click_beetle,desktop,user,daily,21/02/2017,54
wikipedia,en,Click_beetle,desktop,user,daily,22/02/2017,52
wikipedia,en,Click_beetle,desktop,user,daily,23/02/2017,54
wikipedia,en,Click_beetle,desktop,user,daily,24/02/2017,49
wikipedia,en,Click_beetle,desktop,user,daily,25/02/2017,41
wikipedia,en,Click_beetle,desktop,user,daily,26/02/2017,64
wikipedia,en,Click_beetle,desktop,user,daily,27/02/2017,73
wikipedia,en,Click_beetle,desktop,user,daily,28/02/2017,65
wikipedia,en,Click_beetle,desktop,user,daily,01/03/2017,59
wikipedia,en,Click_beetle,desktop,user,daily,02/03/2017,52
wikipedia,en,Click_beetle,desktop,user,daily,03/03/2017,59
wikipedia,en,Click_beetle,desktop,user,daily,04/03/2017,44
wikipedia,en,Click_beetle,desktop,user,daily,05/03/2017,45
wikipedia,en,Click_beetle,desktop,user,daily,06/03/2017,66
wikipedia,en,Click_beetle,desktop,user,daily,07/03/2017,78
wikipedia,en,Click_beetle,desktop,user,daily,08/03/2017,71
wikipedia,en,Click_beetle,desktop,user,daily,09/03/2017,63
wikipedia,en,Click_beetle,desktop,user,daily,10/03/2017,73
wikipedia,en,Click_beetle,desktop,user,daily,11/03/2017,38
wikipedia,en,Click_beetle,desktop,user,daily,12/03/2017,54
wikipedia,en,Click_beetle,desktop,user,daily,13/03/2017,53
wikipedia,en,Click_beetle,desktop,user,daily,14/03/2017,68
wikipedia,en,Click_beetle,desktop,user,daily,15/03/2017,83
wikipedia,en,Click_beetle,desktop,user,daily,16/03/2017,59
wikipedia,en,Click_beetle,desktop,user,daily,17/03/2017,37
wikipedia,en,Click_beetle,desktop,user,daily,18/03/2017,43
wikipedia,en,Click_beetle,desktop,user,daily,19/03/2017,42
wikipedia,en,Click_beetle,desktop,user,daily,20/03/2017,82
wikipedia,en,Click_beetle,desktop,user,daily,21/03/2017,76
wikipedia,en,Click_beetle,desktop,user,daily,22/03/2017,67
wikipedia,en,Click_beetle,desktop,user,daily,23/03/2017,67
wikipedia,en,Click_beetle,desktop,user,daily,24/03/2017,73
wikipedia,en,Click_beetle,desktop,user,daily,25/03/2017,53
wikipedia,en,Click_beetle,desktop,user,daily,26/03/2017,55
wikipedia,en,Click_beetle,desktop,user,daily,27/03/2017,73
wikipedia,en,Click_beetle,desktop,user,daily,28/03/2017,64
wikipedia,en,Click_beetle,desktop,user,daily,29/03/2017,73
wikipedia,en,Click_beetle,desktop,user,daily,30/03/2017,72
wikipedia,en,Click_beetle,desktop,user,daily,31/03/2017,80
wikipedia,en,Click_beetle,desktop,user,daily,01/04/2017,56
wikipedia,en,Click_beetle,desktop,user,daily,02/04/2017,54
wikipedia,en,Click_beetle,desktop,user,daily,03/04/2017,76
wikipedia,en,Click_beetle,desktop,user,daily,04/04/2017,76
wikipedia,en,Click_beetle,desktop,user,daily,05/04/2017,94
wikipedia,en,Click_beetle,desktop,user,daily,06/04/2017,84
wikipedia,en,Click_beetle,desktop,user,daily,07/04/2017,50
wikipedia,en,Click_beetle,desktop,user,daily,08/04/2017,52
wikipedia,en,Click_beetle,desktop,user,daily,09/04/2017,59
wikipedia,en,Click_beetle,desktop,user,daily,10/04/2017,86
wikipedia,en,Click_beetle,desktop,user,daily,11/04/2017,76
wikipedia,en,Click_beetle,desktop,user,daily,12/04/2017,67
wikipedia,en,Click_beetle,desktop,user,daily,13/04/2017,72
wikipedia,en,Click_beetle,desktop,user,daily,14/04/2017,65
wikipedia,en,Click_beetle,desktop,user,daily,15/04/2017,48
wikipedia,en,Click_beetle,desktop,user,daily,16/04/2017,54
wikipedia,en,Click_beetle,desktop,user,daily,17/04/2017,89
wikipedia,en,Click_beetle,desktop,user,daily,18/04/2017,78
wikipedia,en,Click_beetle,desktop,user,daily,19/04/2017,96
wikipedia,en,Click_beetle,desktop,user,daily,20/04/2017,86
wikipedia,en,Click_beetle,desktop,user,daily,21/04/2017,77
wikipedia,en,Click_beetle,desktop,user,daily,22/04/2017,68
wikipedia,en,Click_beetle,desktop,user,daily,23/04/2017,77
wikipedia,en,Click_beetle,desktop,user,daily,24/04/2017,108
wikipedia,en,Click_beetle,desktop,user,daily,25/04/2017,84
wikipedia,en,Click_beetle,desktop,user,daily,26/04/2017,96
wikipedia,en,Click_beetle,desktop,user,daily,27/04/2017,112
wikipedia,en,Click_beetle,desktop,user,daily,28/04/2017,98
wikipedia,en,Click_beetle,desktop,user,daily,29/04/2017,62
wikipedia,en,Click_beetle,desktop,user,daily,30/04/2017,90
wikipedia,en,Click_beetle,mobile-web,user,daily,01/01/2017,53
wikipedia,en,Click_beetle,mobile-web,user,daily,02/01/2017,54
wikipedia,en,Click_beetle,mobile-web,user,daily,03/01/2017,49
wikipedia,en,Click_beetle,mobile-web,user,daily,04/01/2017,53
wikipedia,en,Click_beetle,mobile-web,user,daily,05/01/2017,44
wikipedia,en,Click_beetle,mobile-web,user,daily,06/01/2017,48
wikipedia,en,Click_beetle,mobile-web,user,daily,07/01/2017,49
wikipedia,en,Click_beetle,mobile-web,user,daily,08/01/2017,36
wikipedia,en,Click_beetle,mobile-web,user,daily,09/01/2017,48
wikipedia,en,Click_beetle,mobile-web,user,daily,10/01/2017,52
wikipedia,en,Click_beetle,mobile-web,user,daily,11/01/2017,43
wikipedia,en,Click_beetle,mobile-web,user,daily,12/01/2017,56
wikipedia,en,Click_beetle,mobile-web,user,daily,13/01/2017,31
wikipedia,en,Click_beetle,mobile-web,user,daily,14/01/2017,39
wikipedia,en,Click_beetle,mobile-web,user,daily,15/01/2017,47
wikipedia,en,Click_beetle,mobile-web,user,daily,16/01/2017,55
wikipedia,en,Click_beetle,mobile-web,user,daily,17/01/2017,59
wikipedia,en,Click_beetle,mobile-web,user,daily,18/01/2017,45
wikipedia,en,Click_beetle,mobile-web,user,daily,19/01/2017,35
wikipedia,en,Click_beetle,mobile-web,user,daily,20/01/2017,33
wikipedia,en,Click_beetle,mobile-web,user,daily,21/01/2017,44
wikipedia,en,Click_beetle,mobile-web,user,daily,22/01/2017,57
wikipedia,en,Click_beetle,mobile-web,user,daily,23/01/2017,57
wikipedia,en,Click_beetle,mobile-web,user,daily,24/01/2017,60
wikipedia,en,Click_beetle,mobile-web,user,daily,25/01/2017,34
wikipedia,en,Click_beetle,mobile-web,user,daily,26/01/2017,58
wikipedia,en,Click_beetle,mobile-web,user,daily,27/01/2017,41
wikipedia,en,Click_beetle,mobile-web,user,daily,28/01/2017,48
wikipedia,en,Click_beetle,mobile-web,user,daily,29/01/2017,53
wikipedia,en,Click_beetle,mobile-web,user,daily,30/01/2017,48
wikipedia,en,Click_beetle,mobile-web,user,daily,31/01/2017,42
wikipedia,en,Click_beetle,mobile-web,user,daily,01/02/2017,57
wikipedia,en,Click_beetle,mobile-web,user,daily,02/02/2017,45
wikipedia,en,Click_beetle,mobile-web,user,daily,03/02/2017,43
wikipedia,en,Click_beetle,mobile-web,user,daily,04/02/2017,53
wikipedia,en,Click_beetle,mobile-web,user,daily,05/02/2017,46
wikipedia,en,Click_beetle,mobile-web,user,daily,06/02/2017,52
wikipedia,en,Click_beetle,mobile-web,user,daily,07/02/2017,51
wikipedia,en,Click_beetle,mobile-web,user,daily,08/02/2017,63
wikipedia,en,Click_beetle,mobile-web,user,daily,09/02/2017,45
wikipedia,en,Click_beetle,mobile-web,user,daily,10/02/2017,55
wikipedia,en,Click_beetle,mobile-web,user,daily,11/02/2017,53
wikipedia,en,Click_beetle,mobile-web,user,daily,12/02/2017,68
wikipedia,en,Click_beetle,mobile-web,user,daily,13/02/2017,47
wikipedia,en,Click_beetle,mobile-web,user,daily,14/02/2017,59
wikipedia,en,Click_beetle,mobile-web,user,daily,15/02/2017,54
wikipedia,en,Click_beetle,mobile-web,user,daily,16/02/2017,33
wikipedia,en,Click_beetle,mobile-web,user,daily,17/02/2017,42
wikipedia,en,Click_beetle,mobile-web,user,daily,18/02/2017,48
wikipedia,en,Click_beetle,mobile-web,user,daily,19/02/2017,61
wikipedia,en,Click_beetle,mobile-web,user,daily,20/02/2017,57
wikipedia,en,Click_beetle,mobile-web,user,daily,21/02/2017,74
wikipedia,en,Click_beetle,mobile-web,user,daily,22/02/2017,48
