species,day,page views
Alaotran gentle lemur (Hapalemur alaotrensis),04/05/2016,50.00
Alaotran gentle lemur (Hapalemur alaotrensis),05/05/2016,124.00
Alaotran gentle lemur (Hapalemur alaotrensis),06/05/2016,86.00
Alaotran gentle lemur (Hapalemur alaotrensis),07/05/2016,26.00
Alaotran gentle lemur (Hapalemur alaotrensis),08/05/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),09/05/2016,82.00
Alaotran gentle lemur (Hapalemur alaotrensis),10/05/2016,14.00
Alaotran gentle lemur (Hapalemur alaotrensis),11/05/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),12/05/2016,69.00
Alaotran gentle lemur (Hapalemur alaotrensis),13/05/2016,15.00
Alaotran gentle lemur (Hapalemur alaotrensis),14/05/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),15/05/2016,24.00
Alaotran gentle lemur (Hapalemur alaotrensis),16/05/2016,10.00
Alaotran gentle lemur (Hapalemur alaotrensis),17/05/2016,28.00
Alaotran gentle lemur (Hapalemur alaotrensis),18/05/2016,11.00
Alaotran gentle lemur (Hapalemur alaotrensis),19/05/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),20/05/2016,94.00
Alaotran gentle lemur (Hapalemur alaotrensis),21/05/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),22/05/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),23/05/2016,8.00
Alaotran gentle lemur (Hapalemur alaotrensis),24/05/2016,22.00
Alaotran gentle lemur (Hapalemur alaotrensis),25/05/2016,21.00
Alaotran gentle lemur (Hapalemur alaotrensis),26/05/2016,9.00
Alaotran gentle lemur (Hapalemur alaotrensis),27/05/2016,9.00
Alaotran gentle lemur (Hapalemur alaotrensis),28/05/2016,42.00
Alaotran gentle lemur (Hapalemur alaotrensis),29/05/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),30/05/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),31/05/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),01/06/2016,15.00
Alaotran gentle lemur (Hapalemur alaotrensis),02/06/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),03/06/2016,8.00
Alaotran gentle lemur (Hapalemur alaotrensis),04/06/2016,31.00
Alaotran gentle lemur (Hapalemur alaotrensis),05/06/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),06/06/2016,8.00
Alaotran gentle lemur (Hapalemur alaotrensis),07/06/2016,25.00
Alaotran gentle lemur (Hapalemur alaotrensis),08/06/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),09/06/2016,48.00
Alaotran gentle lemur (Hapalemur alaotrensis),10/06/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),11/06/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),12/06/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),13/06/2016,14.00
Alaotran gentle lemur (Hapalemur alaotrensis),14/06/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),15/06/2016,32.00
Alaotran gentle lemur (Hapalemur alaotrensis),16/06/2016,8.00
Alaotran gentle lemur (Hapalemur alaotrensis),17/06/2016,10.00
Alaotran gentle lemur (Hapalemur alaotrensis),18/06/2016,20.00
Alaotran gentle lemur (Hapalemur alaotrensis),19/06/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),20/06/2016,11.00
Alaotran gentle lemur (Hapalemur alaotrensis),21/06/2016,19.00
Alaotran gentle lemur (Hapalemur alaotrensis),22/06/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),23/06/2016,25.00
Alaotran gentle lemur (Hapalemur alaotrensis),24/06/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),25/06/2016,50.00
Alaotran gentle lemur (Hapalemur alaotrensis),26/06/2016,9.00
Alaotran gentle lemur (Hapalemur alaotrensis),27/06/2016,19.00
Alaotran gentle lemur (Hapalemur alaotrensis),28/06/2016,19.00
Alaotran gentle lemur (Hapalemur alaotrensis),29/06/2016,63.00
Alaotran gentle lemur (Hapalemur alaotrensis),30/06/2016,31.00
Alaotran gentle lemur (Hapalemur alaotrensis),01/07/2016,30.00
Alaotran gentle lemur (Hapalemur alaotrensis),02/07/2016,27.00
Alaotran gentle lemur (Hapalemur alaotrensis),03/07/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),04/07/2016,28.00
Alaotran gentle lemur (Hapalemur alaotrensis),05/07/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),06/07/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),07/07/2016,9.00
Alaotran gentle lemur (Hapalemur alaotrensis),08/07/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),09/07/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),10/07/2016,36.00
Alaotran gentle lemur (Hapalemur alaotrensis),11/07/2016,12.00
Alaotran gentle lemur (Hapalemur alaotrensis),12/07/2016,5.00
Alaotran gentle lemur (Hapalemur alaotrensis),13/07/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),14/07/2016,3.00
Alaotran gentle lemur (Hapalemur alaotrensis),15/07/2016,29.00
Alaotran gentle lemur (Hapalemur alaotrensis),16/07/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),17/07/2016,32.00
Alaotran gentle lemur (Hapalemur alaotrensis),18/07/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),19/07/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),20/07/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),21/07/2016,5.00
Alaotran gentle lemur (Hapalemur alaotrensis),22/07/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),23/07/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),24/07/2016,3.00
Alaotran gentle lemur (Hapalemur alaotrensis),25/07/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),26/07/2016,5.00
Alaotran gentle lemur (Hapalemur alaotrensis),27/07/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),28/07/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),29/07/2016,3.00
Alaotran gentle lemur (Hapalemur alaotrensis),30/07/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),31/07/2016,3.00
Alaotran gentle lemur (Hapalemur alaotrensis),01/08/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),02/08/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),03/08/2016,55.00
Alaotran gentle lemur (Hapalemur alaotrensis),04/08/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),05/08/2016,14.00
Alaotran gentle lemur (Hapalemur alaotrensis),06/08/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),07/08/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),08/08/2016,49.00
Alaotran gentle lemur (Hapalemur alaotrensis),09/08/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),10/08/2016,40.00
Alaotran gentle lemur (Hapalemur alaotrensis),11/08/2016,5.00
Alaotran gentle lemur (Hapalemur alaotrensis),12/08/2016,12.00
Alaotran gentle lemur (Hapalemur alaotrensis),13/08/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),14/08/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),15/08/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),16/08/2016,11.00
Alaotran gentle lemur (Hapalemur alaotrensis),17/08/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),18/08/2016,14.00
Alaotran gentle lemur (Hapalemur alaotrensis),19/08/2016,9.00
Alaotran gentle lemur (Hapalemur alaotrensis),20/08/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),21/08/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),22/08/2016,23.00
Alaotran gentle lemur (Hapalemur alaotrensis),23/08/2016,15.00
Alaotran gentle lemur (Hapalemur alaotrensis),24/08/2016,5.00
Alaotran gentle lemur (Hapalemur alaotrensis),25/08/2016,27.00
Alaotran gentle lemur (Hapalemur alaotrensis),26/08/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),27/08/2016,17.00
Alaotran gentle lemur (Hapalemur alaotrensis),28/08/2016,64.00
Alaotran gentle lemur (Hapalemur alaotrensis),29/08/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),30/08/2016,39.00
Alaotran gentle lemur (Hapalemur alaotrensis),31/08/2016,24.00
Alaotran gentle lemur (Hapalemur alaotrensis),01/09/2016,5.00
Alaotran gentle lemur (Hapalemur alaotrensis),02/09/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),03/09/2016,38.00
Alaotran gentle lemur (Hapalemur alaotrensis),04/09/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),05/09/2016,5.00
Alaotran gentle lemur (Hapalemur alaotrensis),06/09/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),07/09/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),08/09/2016,53.00
Alaotran gentle lemur (Hapalemur alaotrensis),09/09/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),10/09/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),11/09/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),12/09/2016,10.00
Alaotran gentle lemur (Hapalemur alaotrensis),13/09/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),14/09/2016,9.00
Alaotran gentle lemur (Hapalemur alaotrensis),15/09/2016,14.00
Alaotran gentle lemur (Hapalemur alaotrensis),16/09/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),17/09/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),18/09/2016,18.00
Alaotran gentle lemur (Hapalemur alaotrensis),19/09/2016,25.00
Alaotran gentle lemur (Hapalemur alaotrensis),20/09/2016,44.00
Alaotran gentle lemur (Hapalemur alaotrensis),21/09/2016,8.00
Alaotran gentle lemur (Hapalemur alaotrensis),22/09/2016,3.00
Alaotran gentle lemur (Hapalemur alaotrensis),23/09/2016,45.00
Alaotran gentle lemur (Hapalemur alaotrensis),24/09/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),25/09/2016,3.00
Alaotran gentle lemur (Hapalemur alaotrensis),26/09/2016,50.00
Alaotran gentle lemur (Hapalemur alaotrensis),27/09/2016,37.00
Alaotran gentle lemur (Hapalemur alaotrensis),28/09/2016,15.00
Alaotran gentle lemur (Hapalemur alaotrensis),29/09/2016,36.00
Alaotran gentle lemur (Hapalemur alaotrensis),30/09/2016,9.00
Alaotran gentle lemur (Hapalemur alaotrensis),01/10/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),02/10/2016,8.00
Alaotran gentle lemur (Hapalemur alaotrensis),03/10/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),04/10/2016,9.00
Alaotran gentle lemur (Hapalemur alaotrensis),05/10/2016,5.00
Alaotran gentle lemur (Hapalemur alaotrensis),06/10/2016,20.00
Alaotran gentle lemur (Hapalemur alaotrensis),07/10/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),08/10/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),09/10/2016,3.00
Alaotran gentle lemur (Hapalemur alaotrensis),10/10/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),11/10/2016,24.00
Alaotran gentle lemur (Hapalemur alaotrensis),12/10/2016,13.00
Alaotran gentle lemur (Hapalemur alaotrensis),13/10/2016,61.00
Alaotran gentle lemur (Hapalemur alaotrensis),14/10/2016,5.00
Alaotran gentle lemur (Hapalemur alaotrensis),15/10/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),16/10/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),17/10/2016,9.00
Alaotran gentle lemur (Hapalemur alaotrensis),18/10/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),19/10/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),20/10/2016,27.00
Alaotran gentle lemur (Hapalemur alaotrensis),21/10/2016,14.00
Alaotran gentle lemur (Hapalemur alaotrensis),22/10/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),23/10/2016,23.00
Alaotran gentle lemur (Hapalemur alaotrensis),24/10/2016,40.00
Alaotran gentle lemur (Hapalemur alaotrensis),25/10/2016,41.00
Alaotran gentle lemur (Hapalemur alaotrensis),26/10/2016,36.00
Alaotran gentle lemur (Hapalemur alaotrensis),27/10/2016,81.00
Alaotran gentle lemur (Hapalemur alaotrensis),28/10/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),29/10/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),30/10/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),31/10/2016,17.00
Alaotran gentle lemur (Hapalemur alaotrensis),01/11/2016,37.00
Alaotran gentle lemur (Hapalemur alaotrensis),02/11/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),03/11/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),04/11/2016,9.00
Alaotran gentle lemur (Hapalemur alaotrensis),05/11/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),06/11/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),07/11/2016,12.00
Alaotran gentle lemur (Hapalemur alaotrensis),08/11/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),09/11/2016,11.00
Alaotran gentle lemur (Hapalemur alaotrensis),10/11/2016,13.00
Alaotran gentle lemur (Hapalemur alaotrensis),11/11/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),12/11/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),13/11/2016,22.00
Alaotran gentle lemur (Hapalemur alaotrensis),14/11/2016,3.00
Alaotran gentle lemur (Hapalemur alaotrensis),15/11/2016,49.00
Alaotran gentle lemur (Hapalemur alaotrensis),16/11/2016,71.00
Alaotran gentle lemur (Hapalemur alaotrensis),17/11/2016,82.00
Alaotran gentle lemur (Hapalemur alaotrensis),18/11/2016,112.00
Alaotran gentle lemur (Hapalemur alaotrensis),19/11/2016,35.00
Alaotran gentle lemur (Hapalemur alaotrensis),20/11/2016,17.00
Alaotran gentle lemur (Hapalemur alaotrensis),21/11/2016,3.00
Alaotran gentle lemur (Hapalemur alaotrensis),22/11/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),23/11/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),24/11/2016,19.00
Alaotran gentle lemur (Hapalemur alaotrensis),25/11/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),26/11/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),27/11/2016,12.00
Alaotran gentle lemur (Hapalemur alaotrensis),28/11/2016,12.00
Alaotran gentle lemur (Hapalemur alaotrensis),29/11/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),30/11/2016,19.00
Alaotran gentle lemur (Hapalemur alaotrensis),01/12/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),02/12/2016,39.00
Alaotran gentle lemur (Hapalemur alaotrensis),03/12/2016,52.00
Alaotran gentle lemur (Hapalemur alaotrensis),04/12/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),05/12/2016,91.00
Alaotran gentle lemur (Hapalemur alaotrensis),06/12/2016,3.00
Alaotran gentle lemur (Hapalemur alaotrensis),07/12/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),08/12/2016,22.00
Alaotran gentle lemur (Hapalemur alaotrensis),09/12/2016,14.00
Alaotran gentle lemur (Hapalemur alaotrensis),10/12/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),11/12/2016,8.00
Alaotran gentle lemur (Hapalemur alaotrensis),12/12/2016,40.00
Alaotran gentle lemur (Hapalemur alaotrensis),13/12/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),14/12/2016,19.00
Alaotran gentle lemur (Hapalemur alaotrensis),15/12/2016,9.00
Alaotran gentle lemur (Hapalemur alaotrensis),16/12/2016,33.00
Alaotran gentle lemur (Hapalemur alaotrensis),17/12/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),18/12/2016,29.00
Alaotran gentle lemur (Hapalemur alaotrensis),19/12/2016,6.00
Alaotran gentle lemur (Hapalemur alaotrensis),20/12/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),21/12/2016,5.00
Alaotran gentle lemur (Hapalemur alaotrensis),22/12/2016,5.00
Alaotran gentle lemur (Hapalemur alaotrensis),23/12/2016,10.00
Alaotran gentle lemur (Hapalemur alaotrensis),24/12/2016,7.00
Alaotran gentle lemur (Hapalemur alaotrensis),25/12/2016,1.00
Alaotran gentle lemur (Hapalemur alaotrensis),26/12/2016,0.00
Alaotran gentle lemur (Hapalemur alaotrensis),27/12/2016,4.00
Alaotran gentle lemur (Hapalemur alaotrensis),28/12/2016,2.00
Alaotran gentle lemur (Hapalemur alaotrensis),29/12/2016,23.00
Alaotran gentle lemur (Hapalemur alaotrensis),30/12/2016,8.00
Alaotran gentle lemur (Hapalemur alaotrensis),31/12/2016,4.00
American bison (Bison bison),01/01/2016,89.00
American bison (Bison bison),02/01/2016,184.00
American bison (Bison bison),03/01/2016,225.00
American bison (Bison bison),04/01/2016,523.00
American bison (Bison bison),05/01/2016,233.00
American bison (Bison bison),06/01/2016,136.00
American bison (Bison bison),07/01/2016,337.00
American bison (Bison bison),08/01/2016,360.00
American bison (Bison bison),09/01/2016,432.00
American bison (Bison bison),10/01/2016,221.00
American bison (Bison bison),11/01/2016,403.00
American bison (Bison bison),12/01/2016,246.00
American bison (Bison bison),13/01/2016,376.00
American bison (Bison bison),14/01/2016,274.00
American bison (Bison bison),15/01/2016,184.00
American bison (Bison bison),16/01/2016,150.00
American bison (Bison bison),17/01/2016,114.00
American bison (Bison bison),18/01/2016,542.00
American bison (Bison bison),19/01/2016,669.00
American bison (Bison bison),20/01/2016,429.00
American bison (Bison bison),21/01/2016,335.00
American bison (Bison bison),22/01/2016,418.00
American bison (Bison bison),23/01/2016,165.00
American bison (Bison bison),24/01/2016,127.00
American bison (Bison bison),25/01/2016,326.00
American bison (Bison bison),26/01/2016,301.00
American bison (Bison bison),27/01/2016,132.00
American bison (Bison bison),28/01/2016,461.00
American bison (Bison bison),29/01/2016,857.00
American bison (Bison bison),30/01/2016,137.00
American bison (Bison bison),31/01/2016,170.00
American bison (Bison bison),01/02/2016,156.00
American bison (Bison bison),02/02/2016,189.00
American bison (Bison bison),03/02/2016,298.00
American bison (Bison bison),04/02/2016,145.00
American bison (Bison bison),05/02/2016,357.00
American bison (Bison bison),06/02/2016,117.00
American bison (Bison bison),07/02/2016,349.00
American bison (Bison bison),08/02/2016,198.00
American bison (Bison bison),09/02/2016,431.00
American bison (Bison bison),10/02/2016,327.00
American bison (Bison bison),11/02/2016,291.00
American bison (Bison bison),12/02/2016,121.00
American bison (Bison bison),13/02/2016,202.00
American bison (Bison bison),14/02/2016,280.00
American bison (Bison bison),15/02/2016,162.00
American bison (Bison bison),16/02/2016,332.00
American bison (Bison bison),17/02/2016,336.00
American bison (Bison bison),18/02/2016,122.00
American bison (Bison bison),19/02/2016,199.00
American bison (Bison bison),20/02/2016,168.00
American bison (Bison bison),21/02/2016,357.00
American bison (Bison bison),22/02/2016,335.00
American bison (Bison bison),23/02/2016,226.00
American bison (Bison bison),24/02/2016,225.00
American bison (Bison bison),25/02/2016,437.00
American bison (Bison bison),26/02/2016,472.00
American bison (Bison bison),27/02/2016,267.00
American bison (Bison bison),28/02/2016,228.00
American bison (Bison bison),29/02/2016,200.00
American bison (Bison bison),01/03/2016,628.00
American bison (Bison bison),02/03/2016,997.00
American bison (Bison bison),03/03/2016,456.00
American bison (Bison bison),04/03/2016,458.00
American bison (Bison bison),05/03/2016,142.00
American bison (Bison bison),06/03/2016,210.00
American bison (Bison bison),07/03/2016,590.00
