species,day,page views
Brown skua (Stercorarius lonnbergi),28/03/2016,1
Brown skua (Stercorarius lonnbergi),29/03/2016,3
Brown skua (Stercorarius lonnbergi),30/03/2016,0
Brown skua (Stercorarius lonnbergi),31/03/2016,4
Brown skua (Stercorarius lonnbergi),01/04/2016,1
Brown skua (Stercorarius lonnbergi),02/04/2016,0
Brown skua (Stercorarius lonnbergi),03/04/2016,0
Brown skua (Stercorarius lonnbergi),04/04/2016,2
Brown skua (Stercorarius lonnbergi),05/04/2016,3
Brown skua (Stercorarius lonnbergi),06/04/2016,0
Brown skua (Stercorarius lonnbergi),07/04/2016,1
Brown skua (Stercorarius lonnbergi),08/04/2016,0
Brown skua (Stercorarius lonnbergi),09/04/2016,0
Brown skua (Stercorarius lonnbergi),10/04/2016,0
Brown skua (Stercorarius lonnbergi),11/04/2016,15
Brown skua (Stercorarius lonnbergi),12/04/2016,4
Brown skua (Stercorarius lonnbergi),13/04/2016,0
Brown skua (Stercorarius lonnbergi),14/04/2016,3
Brown skua (Stercorarius lonnbergi),15/04/2016,0
Brown skua (Stercorarius lonnbergi),16/04/2016,0
Brown skua (Stercorarius lonnbergi),17/04/2016,0
Brown skua (Stercorarius lonnbergi),18/04/2016,0
Brown skua (Stercorarius lonnbergi),19/04/2016,0
Brown skua (Stercorarius lonnbergi),20/04/2016,0
Brown skua (Stercorarius lonnbergi),21/04/2016,0
Brown skua (Stercorarius lonnbergi),22/04/2016,1
Brown skua (Stercorarius lonnbergi),23/04/2016,2
Brown skua (Stercorarius lonnbergi),24/04/2016,0
Brown skua (Stercorarius lonnbergi),25/04/2016,2
Brown skua (Stercorarius lonnbergi),26/04/2016,3
Brown skua (Stercorarius lonnbergi),27/04/2016,0
Brown skua (Stercorarius lonnbergi),28/04/2016,1
Brown skua (Stercorarius lonnbergi),29/04/2016,0
Brown skua (Stercorarius lonnbergi),30/04/2016,0
Brown skua (Stercorarius lonnbergi),01/05/2016,2
Brown skua (Stercorarius lonnbergi),02/05/2016,2
Brown skua (Stercorarius lonnbergi),03/05/2016,0
Brown skua (Stercorarius lonnbergi),04/05/2016,5
Brown skua (Stercorarius lonnbergi),05/05/2016,0
Brown skua (Stercorarius lonnbergi),06/05/2016,0
Brown skua (Stercorarius lonnbergi),07/05/2016,0
Brown skua (Stercorarius lonnbergi),08/05/2016,0
Brown skua (Stercorarius lonnbergi),09/05/2016,0
Brown skua (Stercorarius lonnbergi),10/05/2016,1
Brown skua (Stercorarius lonnbergi),11/05/2016,0
Brown skua (Stercorarius lonnbergi),12/05/2016,10
Brown skua (Stercorarius lonnbergi),13/05/2016,0
Brown skua (Stercorarius lonnbergi),14/05/2016,2
Brown skua (Stercorarius lonnbergi),15/05/2016,1
Brown skua (Stercorarius lonnbergi),16/05/2016,2
Brown skua (Stercorarius lonnbergi),17/05/2016,0
Brown skua (Stercorarius lonnbergi),18/05/2016,0
Brown skua (Stercorarius lonnbergi),19/05/2016,0
Brown skua (Stercorarius lonnbergi),20/05/2016,0
Brown skua (Stercorarius lonnbergi),21/05/2016,4
Brown skua (Stercorarius lonnbergi),22/05/2016,0
Brown skua (Stercorarius lonnbergi),23/05/2016,0
Brown skua (Stercorarius lonnbergi),24/05/2016,0
Brown skua (Stercorarius lonnbergi),25/05/2016,1
Brown skua (Stercorarius lonnbergi),26/05/2016,0
Brown skua (Stercorarius lonnbergi),27/05/2016,0
Brown skua (Stercorarius lonnbergi),28/05/2016,0
Brown skua (Stercorarius lonnbergi),29/05/2016,0
Brown skua (Stercorarius lonnbergi),30/05/2016,1
Brown skua (Stercorarius lonnbergi),31/05/2016,0
Brown skua (Stercorarius lonnbergi),01/06/2016,0
Brown skua (Stercorarius lonnbergi),02/06/2016,0
Brown skua (Stercorarius lonnbergi),03/06/2016,0
Brown skua (Stercorarius lonnbergi),04/06/2016,0
Brown skua (Stercorarius lonnbergi),05/06/2016,0
Brown skua (Stercorarius lonnbergi),06/06/2016,0
Brown skua (Stercorarius lonnbergi),07/06/2016,7
Brown skua (Stercorarius lonnbergi),08/06/2016,0
Brown skua (Stercorarius lonnbergi),09/06/2016,5
Brown skua (Stercorarius lonnbergi),10/06/2016,1
Brown skua (Stercorarius lonnbergi),11/06/2016,0
Brown skua (Stercorarius lonnbergi),12/06/2016,4
Brown skua (Stercorarius lonnbergi),13/06/2016,3
Brown skua (Stercorarius lonnbergi),14/06/2016,6
Brown skua (Stercorarius lonnbergi),15/06/2016,1
Brown skua (Stercorarius lonnbergi),16/06/2016,0
Brown skua (Stercorarius lonnbergi),17/06/2016,1
Brown skua (Stercorarius lonnbergi),18/06/2016,0
Brown skua (Stercorarius lonnbergi),19/06/2016,0
Brown skua (Stercorarius lonnbergi),20/06/2016,0
Brown skua (Stercorarius lonnbergi),21/06/2016,0
Brown skua (Stercorarius lonnbergi),22/06/2016,0
Brown skua (Stercorarius lonnbergi),23/06/2016,4
Brown skua (Stercorarius lonnbergi),24/06/2016,0
Brown skua (Stercorarius lonnbergi),25/06/2016,2
Brown skua (Stercorarius lonnbergi),26/06/2016,3
Brown skua (Stercorarius lonnbergi),27/06/2016,0
Brown skua (Stercorarius lonnbergi),28/06/2016,0
Brown skua (Stercorarius lonnbergi),29/06/2016,0
Brown skua (Stercorarius lonnbergi),30/06/2016,0
Brown skua (Stercorarius lonnbergi),01/07/2016,0
Brown skua (Stercorarius lonnbergi),02/07/2016,1
Brown skua (Stercorarius lonnbergi),03/07/2016,0
Brown skua (Stercorarius lonnbergi),04/07/2016,0
Brown skua (Stercorarius lonnbergi),05/07/2016,1
Brown skua (Stercorarius lonnbergi),06/07/2016,0
Brown skua (Stercorarius lonnbergi),07/07/2016,1
Brown skua (Stercorarius lonnbergi),08/07/2016,0
Brown skua (Stercorarius lonnbergi),09/07/2016,0
Brown skua (Stercorarius lonnbergi),10/07/2016,0
Brown skua (Stercorarius lonnbergi),11/07/2016,0
Brown skua (Stercorarius lonnbergi),12/07/2016,0
Brown skua (Stercorarius lonnbergi),13/07/2016,0
Brown skua (Stercorarius lonnbergi),14/07/2016,0
Brown skua (Stercorarius lonnbergi),15/07/2016,0
Brown skua (Stercorarius lonnbergi),16/07/2016,1
Brown skua (Stercorarius lonnbergi),17/07/2016,0
Brown skua (Stercorarius lonnbergi),18/07/2016,0
Brown skua (Stercorarius lonnbergi),19/07/2016,0
Brown skua (Stercorarius lonnbergi),20/07/2016,1
Brown skua (Stercorarius lonnbergi),21/07/2016,0
Brown skua (Stercorarius lonnbergi),22/07/2016,2
Brown skua (Stercorarius lonnbergi),23/07/2016,1
Brown skua (Stercorarius lonnbergi),24/07/2016,0
Brown skua (Stercorarius lonnbergi),25/07/2016,1
Brown skua (Stercorarius lonnbergi),26/07/2016,0
Brown skua (Stercorarius lonnbergi),27/07/2016,0
Brown skua (Stercorarius lonnbergi),28/07/2016,0
Brown skua (Stercorarius lonnbergi),29/07/2016,0
Brown skua (Stercorarius lonnbergi),30/07/2016,1
Brown skua (Stercorarius lonnbergi),31/07/2016,4
Brown skua (Stercorarius lonnbergi),01/08/2016,0
Brown skua (Stercorarius lonnbergi),02/08/2016,0
Brown skua (Stercorarius lonnbergi),03/08/2016,0
Brown skua (Stercorarius lonnbergi),04/08/2016,1
Brown skua (Stercorarius lonnbergi),05/08/2016,0
Brown skua (Stercorarius lonnbergi),06/08/2016,1
Brown skua (Stercorarius lonnbergi),07/08/2016,0
Brown skua (Stercorarius lonnbergi),08/08/2016,1
Brown skua (Stercorarius lonnbergi),09/08/2016,1
Brown skua (Stercorarius lonnbergi),10/08/2016,0
Brown skua (Stercorarius lonnbergi),11/08/2016,0
Brown skua (Stercorarius lonnbergi),12/08/2016,6
Brown skua (Stercorarius lonnbergi),13/08/2016,0
Brown skua (Stercorarius lonnbergi),14/08/2016,2
Brown skua (Stercorarius lonnbergi),15/08/2016,0
Brown skua (Stercorarius lonnbergi),16/08/2016,0
Brown skua (Stercorarius lonnbergi),17/08/2016,0
Brown skua (Stercorarius lonnbergi),18/08/2016,1
Brown skua (Stercorarius lonnbergi),19/08/2016,0
Brown skua (Stercorarius lonnbergi),20/08/2016,0
Brown skua (Stercorarius lonnbergi),21/08/2016,0
Brown skua (Stercorarius lonnbergi),22/08/2016,1
Brown skua (Stercorarius lonnbergi),23/08/2016,1
Brown skua (Stercorarius lonnbergi),24/08/2016,0
Brown skua (Stercorarius lonnbergi),25/08/2016,1
Brown skua (Stercorarius lonnbergi),26/08/2016,0
Brown skua (Stercorarius lonnbergi),27/08/2016,0
Brown skua (Stercorarius lonnbergi),28/08/2016,0
Brown skua (Stercorarius lonnbergi),29/08/2016,0
Brown skua (Stercorarius lonnbergi),30/08/2016,0
Brown skua (Stercorarius lonnbergi),31/08/2016,1
Brown skua (Stercorarius lonnbergi),01/09/2016,0
Brown skua (Stercorarius lonnbergi),02/09/2016,0
Brown skua (Stercorarius lonnbergi),03/09/2016,0
Brown skua (Stercorarius lonnbergi),04/09/2016,0
Brown skua (Stercorarius lonnbergi),05/09/2016,1
Brown skua (Stercorarius lonnbergi),06/09/2016,0
Brown skua (Stercorarius lonnbergi),07/09/2016,1
Brown skua (Stercorarius lonnbergi),08/09/2016,3
Brown skua (Stercorarius lonnbergi),09/09/2016,0
Brown skua (Stercorarius lonnbergi),10/09/2016,0
Brown skua (Stercorarius lonnbergi),11/09/2016,3
Brown skua (Stercorarius lonnbergi),12/09/2016,1
Brown skua (Stercorarius lonnbergi),13/09/2016,1
Brown skua (Stercorarius lonnbergi),14/09/2016,1
Brown skua (Stercorarius lonnbergi),15/09/2016,7
Brown skua (Stercorarius lonnbergi),16/09/2016,1
Brown skua (Stercorarius lonnbergi),17/09/2016,0
Brown skua (Stercorarius lonnbergi),18/09/2016,1
Brown skua (Stercorarius lonnbergi),19/09/2016,0
Brown skua (Stercorarius lonnbergi),20/09/2016,0
Brown skua (Stercorarius lonnbergi),21/09/2016,0
Brown skua (Stercorarius lonnbergi),22/09/2016,0
Brown skua (Stercorarius lonnbergi),23/09/2016,0
Brown skua (Stercorarius lonnbergi),24/09/2016,0
Brown skua (Stercorarius lonnbergi),25/09/2016,0
Brown skua (Stercorarius lonnbergi),26/09/2016,0
Brown skua (Stercorarius lonnbergi),27/09/2016,0
Brown skua (Stercorarius lonnbergi),28/09/2016,1
Brown skua (Stercorarius lonnbergi),29/09/2016,0
Brown skua (Stercorarius lonnbergi),30/09/2016,7
Brown skua (Stercorarius lonnbergi),01/10/2016,0
Brown skua (Stercorarius lonnbergi),02/10/2016,3
Brown skua (Stercorarius lonnbergi),03/10/2016,0
Brown skua (Stercorarius lonnbergi),04/10/2016,0
Brown skua (Stercorarius lonnbergi),05/10/2016,0
Brown skua (Stercorarius lonnbergi),06/10/2016,0
Brown skua (Stercorarius lonnbergi),07/10/2016,0
Brown skua (Stercorarius lonnbergi),08/10/2016,0
Brown skua (Stercorarius lonnbergi),09/10/2016,6
Brown skua (Stercorarius lonnbergi),10/10/2016,0
Brown skua (Stercorarius lonnbergi),11/10/2016,1
Brown skua (Stercorarius lonnbergi),12/10/2016,0
Brown skua (Stercorarius lonnbergi),13/10/2016,0
Brown skua (Stercorarius lonnbergi),14/10/2016,0
Brown skua (Stercorarius lonnbergi),15/10/2016,0
Brown skua (Stercorarius lonnbergi),16/10/2016,1
Brown skua (Stercorarius lonnbergi),17/10/2016,0
Brown skua (Stercorarius lonnbergi),18/10/2016,2
Brown skua (Stercorarius lonnbergi),19/10/2016,0
Brown skua (Stercorarius lonnbergi),20/10/2016,0
Brown skua (Stercorarius lonnbergi),21/10/2016,5
Brown skua (Stercorarius lonnbergi),22/10/2016,0
Brown skua (Stercorarius lonnbergi),23/10/2016,2
Brown skua (Stercorarius lonnbergi),24/10/2016,0
Brown skua (Stercorarius lonnbergi),25/10/2016,4
Brown skua (Stercorarius lonnbergi),26/10/2016,2
Brown skua (Stercorarius lonnbergi),27/10/2016,2
Brown skua (Stercorarius lonnbergi),28/10/2016,1
Brown skua (Stercorarius lonnbergi),29/10/2016,1
Brown skua (Stercorarius lonnbergi),30/10/2016,4
Brown skua (Stercorarius lonnbergi),31/10/2016,4
Brown skua (Stercorarius lonnbergi),01/11/2016,3
Brown skua (Stercorarius lonnbergi),02/11/2016,0
Brown skua (Stercorarius lonnbergi),03/11/2016,1
Brown skua (Stercorarius lonnbergi),04/11/2016,0
Brown skua (Stercorarius lonnbergi),05/11/2016,0
Brown skua (Stercorarius lonnbergi),06/11/2016,0
Brown skua (Stercorarius lonnbergi),07/11/2016,0
Brown skua (Stercorarius lonnbergi),08/11/2016,7
Brown skua (Stercorarius lonnbergi),09/11/2016,0
Brown skua (Stercorarius lonnbergi),10/11/2016,2
Brown skua (Stercorarius lonnbergi),11/11/2016,0
Brown skua (Stercorarius lonnbergi),12/11/2016,0
Brown skua (Stercorarius lonnbergi),13/11/2016,2
Brown skua (Stercorarius lonnbergi),14/11/2016,5
Brown skua (Stercorarius lonnbergi),15/11/2016,0
Brown skua (Stercorarius lonnbergi),16/11/2016,0
Brown skua (Stercorarius lonnbergi),17/11/2016,4
Brown skua (Stercorarius lonnbergi),18/11/2016,0
Brown skua (Stercorarius lonnbergi),19/11/2016,3
Brown skua (Stercorarius lonnbergi),20/11/2016,1
Brown skua (Stercorarius lonnbergi),21/11/2016,0
Brown skua (Stercorarius lonnbergi),22/11/2016,2
Brown skua (Stercorarius lonnbergi),23/11/2016,2
Brown skua (Stercorarius lonnbergi),24/11/2016,0
Brown skua (Stercorarius lonnbergi),25/11/2016,0
Brown skua (Stercorarius lonnbergi),26/11/2016,0
Brown skua (Stercorarius lonnbergi),27/11/2016,0
Brown skua (Stercorarius lonnbergi),28/11/2016,2
Brown skua (Stercorarius lonnbergi),29/11/2016,0
Brown skua (Stercorarius lonnbergi),30/11/2016,1
Brown skua (Stercorarius lonnbergi),01/12/2016,1
Brown skua (Stercorarius lonnbergi),02/12/2016,3
Brown skua (Stercorarius lonnbergi),03/12/2016,0
Brown skua (Stercorarius lonnbergi),04/12/2016,0
Brown skua (Stercorarius lonnbergi),05/12/2016,0
Brown skua (Stercorarius lonnbergi),06/12/2016,1
Brown skua (Stercorarius lonnbergi),07/12/2016,0
Brown skua (Stercorarius lonnbergi),08/12/2016,4
Brown skua (Stercorarius lonnbergi),09/12/2016,0
Brown skua (Stercorarius lonnbergi),10/12/2016,0
Brown skua (Stercorarius lonnbergi),11/12/2016,0
Brown skua (Stercorarius lonnbergi),12/12/2016,4
Brown skua (Stercorarius lonnbergi),13/12/2016,0
Brown skua (Stercorarius lonnbergi),14/12/2016,0
Brown skua (Stercorarius lonnbergi),15/12/2016,0
Brown skua (Stercorarius lonnbergi),16/12/2016,0
Brown skua (Stercorarius lonnbergi),17/12/2016,3
Brown skua (Stercorarius lonnbergi),18/12/2016,0
Brown skua (Stercorarius lonnbergi),19/12/2016,0
Brown skua (Stercorarius lonnbergi),20/12/2016,0
Brown skua (Stercorarius lonnbergi),21/12/2016,12
Brown skua (Stercorarius lonnbergi),22/12/2016,0
Brown skua (Stercorarius lonnbergi),23/12/2016,3
Brown skua (Stercorarius lonnbergi),24/12/2016,2
Brown skua (Stercorarius lonnbergi),25/12/2016,1
Brown skua (Stercorarius lonnbergi),26/12/2016,1
Brown skua (Stercorarius lonnbergi),27/12/2016,1
Brown skua (Stercorarius lonnbergi),28/12/2016,2
Brown skua (Stercorarius lonnbergi),29/12/2016,0
Brown skua (Stercorarius lonnbergi),30/12/2016,5
Brown skua (Stercorarius lonnbergi),31/12/2016,0
Chilean flamingo (Phoenicopterus chilensis),01/01/2016,2
Chilean flamingo (Phoenicopterus chilensis),02/01/2016,0
Chilean flamingo (Phoenicopterus chilensis),03/01/2016,29
Chilean flamingo (Phoenicopterus chilensis),04/01/2016,3
Chilean flamingo (Phoenicopterus chilensis),05/01/2016,3
Chilean flamingo (Phoenicopterus chilensis),06/01/2016,7
Chilean flamingo (Phoenicopterus chilensis),07/01/2016,21
Chilean flamingo (Phoenicopterus chilensis),08/01/2016,43
Chilean flamingo (Phoenicopterus chilensis),09/01/2016,2
Chilean flamingo (Phoenicopterus chilensis),10/01/2016,2
Chilean flamingo (Phoenicopterus chilensis),11/01/2016,7
Chilean flamingo (Phoenicopterus chilensis),12/01/2016,5
Chilean flamingo (Phoenicopterus chilensis),13/01/2016,4
Chilean flamingo (Phoenicopterus chilensis),14/01/2016,55
Chilean flamingo (Phoenicopterus chilensis),15/01/2016,48
Chilean flamingo (Phoenicopterus chilensis),16/01/2016,8
Chilean flamingo (Phoenicopterus chilensis),17/01/2016,1
Chilean flamingo (Phoenicopterus chilensis),18/01/2016,5
Chilean flamingo (Phoenicopterus chilensis),19/01/2016,99
Chilean flamingo (Phoenicopterus chilensis),20/01/2016,76
Chilean flamingo (Phoenicopterus chilensis),21/01/2016,15
Chilean flamingo (Phoenicopterus chilensis),22/01/2016,7
Chilean flamingo (Phoenicopterus chilensis),23/01/2016,64
Chilean flamingo (Phoenicopterus chilensis),24/01/2016,2
Chilean flamingo (Phoenicopterus chilensis),25/01/2016,39
Chilean flamingo (Phoenicopterus chilensis),26/01/2016,8
Chilean flamingo (Phoenicopterus chilensis),27/01/2016,6
Chilean flamingo (Phoenicopterus chilensis),28/01/2016,59
Chilean flamingo (Phoenicopterus chilensis),29/01/2016,7
Chilean flamingo (Phoenicopterus chilensis),30/01/2016,67
Chilean flamingo (Phoenicopterus chilensis),31/01/2016,59
Chilean flamingo (Phoenicopterus chilensis),01/02/2016,14
Chilean flamingo (Phoenicopterus chilensis),02/02/2016,16
Chilean flamingo (Phoenicopterus chilensis),03/02/2016,4
Chilean flamingo (Phoenicopterus chilensis),04/02/2016,11
Chilean flamingo (Phoenicopterus chilensis),05/02/2016,13
Chilean flamingo (Phoenicopterus chilensis),06/02/2016,25
Chilean flamingo (Phoenicopterus chilensis),07/02/2016,9
Chilean flamingo (Phoenicopterus chilensis),08/02/2016,2
Chilean flamingo (Phoenicopterus chilensis),09/02/2016,14
Chilean flamingo (Phoenicopterus chilensis),10/02/2016,58
Chilean flamingo (Phoenicopterus chilensis),11/02/2016,44
Chilean flamingo (Phoenicopterus chilensis),12/02/2016,86
Chilean flamingo (Phoenicopterus chilensis),13/02/2016,35
Chilean flamingo (Phoenicopterus chilensis),14/02/2016,5
Chilean flamingo (Phoenicopterus chilensis),15/02/2016,18
Chilean flamingo (Phoenicopterus chilensis),16/02/2016,6
Chilean flamingo (Phoenicopterus chilensis),17/02/2016,119
Chilean flamingo (Phoenicopterus chilensis),18/02/2016,27
Chilean flamingo (Phoenicopterus chilensis),19/02/2016,241
Chilean flamingo (Phoenicopterus chilensis),20/02/2016,4
Chilean flamingo (Phoenicopterus chilensis),21/02/2016,26
Chilean flamingo (Phoenicopterus chilensis),22/02/2016,18
Chilean flamingo (Phoenicopterus chilensis),23/02/2016,27
Chilean flamingo (Phoenicopterus chilensis),24/02/2016,148
Chilean flamingo (Phoenicopterus chilensis),25/02/2016,47
Chilean flamingo (Phoenicopterus chilensis),26/02/2016,49
Chilean flamingo (Phoenicopterus chilensis),27/02/2016,18
Chilean flamingo (Phoenicopterus chilensis),28/02/2016,32
Chilean flamingo (Phoenicopterus chilensis),29/02/2016,58
Chilean flamingo (Phoenicopterus chilensis),01/03/2016,10
Chilean flamingo (Phoenicopterus chilensis),02/03/2016,75
Chilean flamingo (Phoenicopterus chilensis),03/03/2016,4
Chilean flamingo (Phoenicopterus chilensis),04/03/2016,197
Chilean flamingo (Phoenicopterus chilensis),05/03/2016,4
Chilean flamingo (Phoenicopterus chilensis),06/03/2016,10
Chilean flamingo (Phoenicopterus chilensis),07/03/2016,4
Chilean flamingo (Phoenicopterus chilensis),08/03/2016,18
Chilean flamingo (Phoenicopterus chilensis),09/03/2016,13
Chilean flamingo (Phoenicopterus chilensis),10/03/2016,29
Chilean flamingo (Phoenicopterus chilensis),11/03/2016,10
Chilean flamingo (Phoenicopterus chilensis),12/03/2016,13
Chilean flamingo (Phoenicopterus chilensis),13/03/2016,38
Chilean flamingo (Phoenicopterus chilensis),14/03/2016,33
Chilean flamingo (Phoenicopterus chilensis),15/03/2016,3
Chilean flamingo (Phoenicopterus chilensis),16/03/2016,24
Chilean flamingo (Phoenicopterus chilensis),17/03/2016,3
Chilean flamingo (Phoenicopterus chilensis),18/03/2016,13
Chilean flamingo (Phoenicopterus chilensis),19/03/2016,3
Chilean flamingo (Phoenicopterus chilensis),20/03/2016,0
Chilean flamingo (Phoenicopterus chilensis),21/03/2016,8
Chilean flamingo (Phoenicopterus chilensis),22/03/2016,4
Chilean flamingo (Phoenicopterus chilensis),23/03/2016,4
Chilean flamingo (Phoenicopterus chilensis),24/03/2016,33
Chilean flamingo (Phoenicopterus chilensis),25/03/2016,4
Chilean flamingo (Phoenicopterus chilensis),26/03/2016,13
Chilean flamingo (Phoenicopterus chilensis),27/03/2016,67
Chilean flamingo (Phoenicopterus chilensis),28/03/2016,38
Chilean flamingo (Phoenicopterus chilensis),29/03/2016,28
Chilean flamingo (Phoenicopterus chilensis),30/03/2016,72
Chilean flamingo (Phoenicopterus chilensis),31/03/2016,45
Chilean flamingo (Phoenicopterus chilensis),01/04/2016,39
Chilean flamingo (Phoenicopterus chilensis),02/04/2016,64
Chilean flamingo (Phoenicopterus chilensis),03/04/2016,5
Chilean flamingo (Phoenicopterus chilensis),04/04/2016,8
Chilean flamingo (Phoenicopterus chilensis),05/04/2016,135
Chilean flamingo (Phoenicopterus chilensis),06/04/2016,51
Chilean flamingo (Phoenicopterus chilensis),07/04/2016,6
Chilean flamingo (Phoenicopterus chilensis),08/04/2016,35
Chilean flamingo (Phoenicopterus chilensis),09/04/2016,1
Chilean flamingo (Phoenicopterus chilensis),10/04/2016,6
Chilean flamingo (Phoenicopterus chilensis),11/04/2016,66
Chilean flamingo (Phoenicopterus chilensis),12/04/2016,192
Chilean flamingo (Phoenicopterus chilensis),13/04/2016,19
Chilean flamingo (Phoenicopterus chilensis),14/04/2016,164
Chilean flamingo (Phoenicopterus chilensis),15/04/2016,9
Chilean flamingo (Phoenicopterus chilensis),16/04/2016,11
Chilean flamingo (Phoenicopterus chilensis),17/04/2016,14
Chilean flamingo (Phoenicopterus chilensis),18/04/2016,189
Chilean flamingo (Phoenicopterus chilensis),19/04/2016,113
Chilean flamingo (Phoenicopterus chilensis),20/04/2016,47
Chilean flamingo (Phoenicopterus chilensis),21/04/2016,131
Chilean flamingo (Phoenicopterus chilensis),22/04/2016,35
Chilean flamingo (Phoenicopterus chilensis),23/04/2016,2
Chilean flamingo (Phoenicopterus chilensis),24/04/2016,4
Chilean flamingo (Phoenicopterus chilensis),25/04/2016,19
